('Date', 'Date');('Other', 'tournament-name');('Player', 'p1');('Player', 'p2');('Other', 'maxOdds_1');('Other', 'maxOdds_2');('modelPred', '');confIndexModel_p1;confIndexModel_p2;confIndexModel_max;modelProba1;modelProba2;probaModel_max;valueBetModel;PL_valueBetModel;PL_favoriteBetModel;CUMSUM FAV;OddFav;;ROI;4.64%
2023-07-09 12:40:00;ATP Wimbledon (grass);Tiafoe F.;Dimitrov G.;7.3;1.12;2;0;1.12;1.12;0;1;1;2;0.12;0.12;42.4;1.12;;;
2023-07-09 12:40:00;ATP Wimbledon (grass);Rublev A.;Bublik A.;1.92;2.02;2;0.6912;1.2928;1.2928;0.36;0.64;0.64;2;-1;-1;41.4;2.02;;;
2023-07-09 13:50:00;ATP Wimbledon (grass);Sinner J.;Galan D. E.;1.07;16.79;1;0.6848;6.0444;6.0444;0.64;0.36;0.64;2;-1;0.07;41.47;1.07;;;
2023-07-10 13:40:00;ATP Wimbledon (grass);Hurkacz H.;Djokovic N.;35.4;1.02;2;2.832;0.9384;2.832;0.08;0.92;0.92;1;-1;0.02;41.49;1.02;;;
2023-07-11 16:00:00;ATP Wimbledon (grass);Rublev A.;Djokovic N.;10.82;1.09;2;1.7312;0.9156;1.7312;0.16;0.84;0.84;1;-1;0.09;41.58;1.09;;;
2023-07-12 14:00:00;ATP Wimbledon (grass);Medvedev D.;Eubanks C.;1.21;6.35;1;0.8228;2.032;2.032;0.68;0.32;0.68;2;-1;0.21;41.79;1.21;;;
2023-07-14 12:40:00;ATP Wimbledon (grass);Sinner J.;Djokovic N.;4.6;1.28;2;1.104;0.9728;1.104;0.24;0.76;0.76;1;-1;0.28;42.07;1.28;;;
2023-07-15 08:35:00;ATP Gstaad (clay);Rodionov J.;Brunold M.;1.11;7.5;1;1.0212;0.6;1.0212;0.92;0.08;0.92;1;0.11;0.11;42.18;1.11;;;
2023-07-15 10:15:00;ATP Gstaad (clay);Bagnis F.;Feldbausch K.;1.26;5.8;1;0.8568;1.856;1.856;0.68;0.32;0.68;2;-1;0.26;42.44;1.26;;;
2023-07-15 11:50:00;ATP Gstaad (clay);Gaio F.;Medjedovic H.;3.45;1.36;2;1.104;0.9248;1.104;0.32;0.68;0.68;1;-1;0.36;42.8;1.36;;;
2023-07-15 12:25:00;ATP Gstaad (clay);Trungelliti M.;Tirante T. A.;2.57;1.53;2;0.6168;1.1628;1.1628;0.24;0.76;0.76;2;-1;-1;41.8;1.53;;;
2023-07-15 13:40:00;ATP Gstaad (clay);Virtanen O.;Weis A.;1.62;2.43;1;1.1664;0.6804;1.1664;0.72;0.28;0.72;1;0.62;0.62;42.42;1.62;;;
2023-07-16 08:35:00;ATP Bastad (clay);Vavassori A.;Olivieri G. A.;1.56;2.57;2;0.5616;1.6448;1.6448;0.36;0.64;0.64;2;1.57;1.57;43.99;2.57;;;
2023-07-16 08:35:00;ATP Gstaad (clay);Rodionov J.;Neuchrist M.;1.49;2.71;1;1.0728;0.7588;1.0728;0.72;0.28;0.72;1;0.49;0.49;44.48;1.49;;;
2023-07-16 08:45:00;ATP Bastad (clay);Dzumhur D.;Maestrelli F.;2.17;1.72;2;0.6944;1.1696;1.1696;0.32;0.68;0.68;2;-1;-1;43.48;1.72;;;
2023-07-16 10:05:00;ATP Gstaad (clay);Virtanen O.;Medjedovic H.;3.28;1.36;1;2.0992;0.4896;2.0992;0.64;0.36;0.64;1;-1;-1;42.48;3.28;;;
2023-07-16 10:30:00;ATP Gstaad (clay);Bergs Z.;Trungelliti M.;1.65;2.3;1;1.122;0.736;1.122;0.68;0.32;0.68;1;0.65;0.65;43.13;1.65;;;
2023-07-16 10:40:00;ATP Bastad (clay);Collarini A.;Couacaud E.;1.77;2.08;1;1.2036;0.6656;1.2036;0.68;0.32;0.68;1;-1;-1;42.13;1.77;;;
2023-07-16 11:50:00;ATP Bastad (clay);Misolic F.;Friberg K.;1.52;3.21;1;0.9728;1.1556;1.1556;0.64;0.36;0.64;2;-1;0.52;42.65;1.52;;;
2023-07-16 13:10:00;ATP Wimbledon (grass);Alcaraz C.;Djokovic N.;2.63;1.58;2;0.7364;1.1376;1.1376;0.28;0.72;0.72;2;-1;-1;41.65;1.58;;;
2023-07-16 16:10:00;ATP Newport (grass);Tu L.;Pecotic M.;1.47;3.12;1;0.9408;1.1232;1.1232;0.64;0.36;0.64;2;-1;0.47;42.12;1.47;;;
2023-07-16 17:30:00;ATP Newport (grass);Mansouri S.;Polansky P.;1.29;4.21;1;0.8772;1.3472;1.3472;0.68;0.32;0.68;2;-1;0.29;42.41;1.29;;;
2023-07-16 18:25:00;ATP Newport (grass);Ramanathan R.;Bolt A.;3.69;1.33;2;0.5904;1.1172;1.1172;0.16;0.84;0.84;2;0.33;0.33;42.74;1.33;;;
2023-07-17 08:05:00;ATP Bastad (clay);Kotov P.;Dahlin M.;1.11;7.34;1;0.9768;0.8808;0.9768;0.88;0.12;0.88;1;0.11;0.11;42.85;1.11;;;
2023-07-17 11:40:00;ATP Bastad (clay);Madaras N.;van Assche L.;3.43;1.36;2;1.2348;0.8704;1.2348;0.36;0.64;0.64;1;-1;0.36;43.21;1.36;;;
2023-07-17 15:10:00;ATP Newport (grass);Brymer G.;Chung Y.;5.48;1.18;2;1.9728;0.7552;1.9728;0.36;0.64;0.64;1;-1;0.18;43.39;1.18;;;
2023-07-17 15:10:00;ATP Newport (grass);Broady L.;Mochizuki S.;1.46;2.93;2;0.5256;1.8752;1.8752;0.36;0.64;0.64;2;-1;-1;42.39;2.93;;;
2023-07-17 17:00:00;ATP Newport (grass);Celikbilek A.;Ayeni A.;1.28;3.22;1;0.8704;1.0304;1.0304;0.68;0.32;0.68;2;-1;0.28;42.67;1.28;;;
2023-07-17 17:40:00;ATP Newport (grass);Sasikumar M.;Zhu E.;2.92;1.33;2;0.9344;0.9044;0.9344;0.32;0.68;0.68;1;1.92;-1;41.67;1.33;;;
2023-07-17 19:05:00;ATP Newport (grass);Mansouri S.;Bolt A.;3.5;1.36;2;1.12;0.9248;1.12;0.32;0.68;0.68;1;-1;0.36;42.03;1.36;;;
2023-07-18 08:35:00;ATP Gstaad (clay);Cachin P.;Daniel T.;1.75;2.23;1;1.12;0.8028;1.12;0.64;0.36;0.64;1;0.75;0.75;42.78;1.75;;;
2023-07-18 09:10:00;ATP Bastad (clay);Kovalik J.;Davidovich Fokina A.;6.95;1.18;2;2.502;0.7552;2.502;0.36;0.64;0.64;1;5.95;-1;41.78;1.18;;;
2023-07-18 10:15:15;ATP Gstaad (clay);Virtanen O.;Varillas J. P.;3.58;1.32;2;1.2888;0.8448;1.2888;0.36;0.64;0.64;1;-1;0.32;42.1;1.32;;;
2023-07-18 11:05:00;ATP Bastad (clay);Ymer E.;Borg L.;1.11;8;1;0.7548;2.56;2.56;0.68;0.32;0.68;2;7;-1;41.1;1.11;;;
2023-07-18 11:20:00;ATP Bastad (clay);Baez S.;Coria F.;1.38;3.4;1;0.8832;1.224;1.224;0.64;0.36;0.64;2;2.4;-1;40.1;1.38;;;
2023-07-18 15:05:00;ATP Bastad (clay);Cerundolo J. M.;Shevchenko A.;1.82;2.14;1;1.1648;0.7704;1.1648;0.64;0.36;0.64;1;-1;-1;39.1;1.82;;;
2023-07-18 15:10:00;ATP Newport (grass);Michelsen A.;Cressy M.;2.75;1.52;1;1.76;0.5472;1.76;0.64;0.36;0.64;1;1.75;1.75;40.85;2.75;;;
2023-07-18 18:20:00;ATP Newport (grass);Isner J.;Bolt A.;1.63;2.5;1;1.304;0.5;1.304;0.8;0.2;0.8;1;0.63;0.63;41.48;1.63;;;
2023-07-18 18:25:00;ATP Newport (grass);Purcell M.;Brouwer G.;1.88;2.04;2;0.6016;1.3872;1.3872;0.32;0.68;0.68;2;1.04;1.04;42.52;2.04;;;
2023-07-18 22:15:00;ATP Newport (grass);Chung Y.;Johnson S.;3;1.48;2;0.84;1.0656;1.0656;0.28;0.72;0.72;2;0.48;0.48;43;1.48;;;
2023-07-19 17:00:00;ATP Gstaad (clay);Stricker D.;Kecmanovic M.;1.83;2.17;2;0.6588;1.3888;1.3888;0.36;0.64;0.64;2;1.17;1.17;44.17;2.17;;;
2023-07-19 17:15:00;ATP Newport (grass);Paul T.;Quinn E.;1.09;10.58;1;0.6976;3.8088;3.8088;0.64;0.36;0.64;2;-1;0.09;44.26;1.09;;;
2023-07-19 18:40:00;ATP Newport (grass);McDonald M.;Tu L.;1.23;5;1;0.8364;1.6;1.6;0.68;0.32;0.68;2;-1;0.23;44.49;1.23;;;
2023-07-19 20:50:00;ATP Newport (grass);Isner J.;Moutet C.;2;2.08;1;1.6;0.416;1.6;0.8;0.2;0.8;1;1;1;45.49;2;;;
2023-07-20 09:10:00;ATP Bastad (clay);Zapata Miralles B.;Ofner S.;2.34;1.77;1;1.4976;0.6372;1.4976;0.64;0.36;0.64;1;-1;-1;44.49;2.34;;;
2023-07-20 10:10:00;ATP Gstaad (clay);Ramos A.;Sonego L.;3.03;1.46;1;2.0604;0.4672;2.0604;0.68;0.32;0.68;1;2.03;2.03;46.52;3.03;;;
2023-07-20 15:00:00;ATP Bastad (clay);Kotov P.;Rublev A.;5.79;1.21;2;1.6212;0.8712;1.6212;0.28;0.72;0.72;1;-1;0.21;46.73;1.21;;;
2023-07-21 09:10:00;ATP Gstaad (clay);Bergs Z.;Kecmanovic M.;2.84;1.53;2;0.9088;1.0404;1.0404;0.32;0.68;0.68;2;0.53;0.53;47.26;1.53;;;
2023-07-21 09:10:00;ATP Bastad (clay);Musetti L.;Misolic F.;1.17;6.53;1;0.8424;1.8284;1.8284;0.72;0.28;0.72;2;-1;0.17;47.43;1.17;;;
2023-07-21 11:45:00;ATP Bastad (clay);Ruud C.;Ofner S.;1.19;5.54;1;0.7616;1.9944;1.9944;0.64;0.36;0.64;2;-1;0.19;47.62;1.19;;;
2023-07-21 18:40:00;ATP Newport (grass);Paul T.;Isner J.;1.62;2.89;2;0.5184;1.9652;1.9652;0.32;0.68;0.68;2;1.89;1.89;49.51;2.89;;;
2023-07-22 08:40:00;ATP Hamburg (clay);Coppejans K.;Tirante T. A.;2.05;1.85;1;1.476;0.518;1.476;0.72;0.28;0.72;1;1.05;1.05;50.56;2.05;;;
2023-07-22 10:35:00;ATP Hamburg (clay);Ymer E.;Gakhov I.;1.75;2.35;2;0.63;1.504;1.504;0.36;0.64;0.64;2;-1;-1;49.56;2.35;;;
2023-07-22 14:05:00;ATP Atlanta (hard);Diallo G.;Klahn B.;1.31;3.67;1;0.8908;1.1744;1.1744;0.68;0.32;0.68;2;-1;0.31;49.87;1.31;;;
2023-07-22 14:10:00;ATP Atlanta (hard);Duckworth J.;Krueger M.;1.65;2.71;1;1.122;0.8672;1.122;0.68;0.32;0.68;1;0.65;0.65;50.52;1.65;;;
2023-07-22 15:50:00;ATP Atlanta (hard);Jung J.;Mochizuki S.;2.71;1.6;2;0.4336;1.344;1.344;0.16;0.84;0.84;2;-1;-1;49.52;1.6;;;
2023-07-22 16:45:00;ATP Umag (clay);Maestrelli F.;Bagnis F.;2.49;1.64;1;1.7928;0.4592;1.7928;0.72;0.28;0.72;1;-1;-1;48.52;2.49;;;
2023-07-22 16:55:00;ATP Umag (clay);Skatov T.;Brkic J.;1.97;35.03;1;1.97;0;1.97;1;0;1;1;0.97;0.97;49.49;1.97;;;
2023-07-22 16:55:00;ATP Umag (clay);De Jong J.;Brancaccio R.;1.43;2.94;1;1.144;0.588;1.144;0.8;0.2;0.8;1;0.43;0.43;49.92;1.43;;;
2023-07-22 17:00:00;ATP Atlanta (hard);King K.;Brouwer G.;6.5;1.13;2;0.26;1.0848;1.0848;0.04;0.96;0.96;2;0.13;0.13;50.05;1.13;;;
2023-07-22 18:35:00;ATP Umag (clay);Cuevas P.;Misolic F.;2.29;1.71;2;0.6412;1.2312;1.2312;0.28;0.72;0.72;2;0.71;0.71;50.76;1.71;;;
2023-07-22 18:40:00;ATP Atlanta (hard);Cazaux A.;Chopra K.;1.03;18.04;1;0.9888;0.7216;0.9888;0.96;0.04;0.96;1;0.03;0.03;50.79;1.03;;;
2023-07-22 19:30:00;ATP Newport (grass);Isner J.;Michelsen A.;1.88;2.14;1;1.4288;0.5136;1.4288;0.76;0.24;0.76;1;-1;-1;49.79;1.88;;;
2023-07-22 19:50:00;ATP Atlanta (hard);Young D.;Harris L.;13.66;1.05;2;2.732;0.84;2.732;0.2;0.8;0.8;1;-1;0.05;49.84;1.05;;;
2023-07-22 20:00:00;ATP Atlanta (hard);Mmoh M.;Sandgren T.;1.38;3.14;1;0.9384;1.0048;1.0048;0.68;0.32;0.68;2;-1;0.38;50.22;1.38;;;
2023-07-22 20:15:00;ATP Umag (clay);Cobolli F.;Nardi L.;1.75;2.25;1;1.12;0.81;1.12;0.64;0.36;0.64;1;0.75;0.75;50.97;1.75;;;
2023-07-23 09:45:00;ATP Gstaad (clay);Cachin P.;Ramos A.;1.68;2.36;2;0.6048;1.5104;1.5104;0.36;0.64;0.64;2;-1;-1;49.97;2.36;;;
2023-07-23 15:10:00;ATP Hamburg (clay);Garin C.;Coppejans K.;1.42;2.85;1;0.9656;0.912;0.9656;0.68;0.32;0.68;1;0.42;0.42;50.39;1.42;;;
2023-07-23 15:10:00;ATP Atlanta (hard);Diallo G.;Jung J.;1.4;3.14;1;1.064;0.7536;1.064;0.76;0.24;0.76;1;-1;-1;49.39;1.4;;;
2023-07-23 18:40:00;ATP Newport (grass);Michelsen A.;Mannarino A.;2.36;1.74;1;1.5104;0.6264;1.5104;0.64;0.36;0.64;1;-1;-1;48.39;2.36;;;
2023-07-24 11:45:00;ATP Hamburg (clay);Etcheverry T. M.;Djere L.;1.75;2.32;1;1.19;0.7424;1.19;0.68;0.32;0.68;1;-1;-1;47.39;1.75;;;
2023-07-24 17:10:00;ATP Atlanta (hard);Quinn E.;Vukic A.;3.58;1.36;1;2.2912;0.4896;2.2912;0.64;0.36;0.64;1;-1;-1;46.39;3.58;;;
2023-07-24 19:10:00;ATP Umag (clay);Cilic M.;Cobolli F.;2.46;1.66;2;0.6888;1.1952;1.1952;0.28;0.72;0.72;2;0.66;0.66;47.05;1.66;;;
2023-07-25 01:30:00;ATP Atlanta (hard);Jung J.;Wolf J.J.;5.88;1.18;2;2.1168;0.7552;2.1168;0.36;0.64;0.64;1;-1;0.18;47.23;1.18;;;
2023-07-25 11:00:00;ATP Hamburg (clay);Ymer E.;Musetti L.;6.66;1.17;2;2.1312;0.7956;2.1312;0.32;0.68;0.68;1;-1;0.17;47.4;1.17;;;
2023-07-25 11:10:00;ATP Hamburg (clay);Marterer M.;Molleker R.;1.64;2.43;2;0.5904;1.5552;1.5552;0.36;0.64;0.64;2;-1;-1;46.4;2.43;;;
2023-07-25 12:35:00;ATP Hamburg (clay);Zverev A.;Molcan A.;1.19;5.75;2;0.4284;3.68;3.68;0.36;0.64;0.64;2;-1;-1;45.4;5.75;;;
2023-07-25 13:50:00;ATP Hamburg (clay);Fils A.;Galan D. E.;1.54;2.63;1;0.9856;0.9468;0.9856;0.64;0.36;0.64;1;0.54;0.54;45.94;1.54;;;
2023-07-25 15:10:00;ATP Atlanta (hard);Thompson J.;Nishikori K.;1.99;2.02;1;1.3532;0.6464;1.3532;0.68;0.32;0.68;1;-1;-1;44.94;1.99;;;
2023-07-25 16:25:00;ATP Hamburg (clay);Lajovic D.;Kecmanovic M.;2.46;1.68;2;0.6888;1.2096;1.2096;0.28;0.72;0.72;2;-1;-1;43.94;1.68;;;
2023-07-25 19:45:00;ATP Atlanta (hard);Isner J.;Koepfer D.;1.58;2.58;1;1.1376;0.7224;1.1376;0.72;0.28;0.72;1;-1;-1;42.94;1.58;;;
2023-07-25 23:10:00;ATP Atlanta (hard);Eubanks C.;Martin A.;1.08;10;1;0.864;2;2;0.8;0.2;0.8;2;-1;0.08;43.02;1.08;;;
2023-07-26 00:35:00;ATP Atlanta (hard);Shang J.;Shelton B.;2.95;1.53;1;2.124;0.4284;2.124;0.72;0.28;0.72;1;1.95;1.95;44.97;2.95;;;
2023-07-26 11:45:00;ATP Hamburg (clay);Djere L.;Pella G.;1.4;3.43;1;0.896;1.2348;1.2348;0.64;0.36;0.64;2;-1;0.4;45.37;1.4;;;
2023-07-26 14:05:00;ATP Umag (clay);Cecchinato M.;Shevchenko A.;4.56;1.22;2;0.912;0.976;0.976;0.2;0.8;0.8;2;-1;-1;44.37;1.22;;;
2023-07-26 14:30:00;ATP Umag (clay);Marozsan F.;Cerundolo J. M.;1;24.24;1;0.72;6.7872;6.7872;0.72;0.28;0.72;2;-1;0;44.37;1;;;
2023-07-26 14:40:00;ATP Umag (clay);Ramos A.;Munar J.;3.95;1.28;2;1.422;0.8192;1.422;0.36;0.64;0.64;1;-1;0.28;44.65;1.28;;;
2023-07-26 17:45:00;ATP Umag (clay);Prizmic D.;Piros Z.;1.92;2.17;1;1.2288;0.7812;1.2288;0.64;0.36;0.64;1;0.92;0.92;45.57;1.92;;;
2023-07-26 23:10:00;ATP Atlanta (hard);Kokkinakis T.;De Minaur A.;3.53;1.4;2;0.706;1.12;1.12;0.2;0.8;0.8;2;0.4;0.4;45.97;1.4;;;
2023-07-27 16:00:00;ATP Hamburg (clay);Altmaier D.;Rublev A.;4.66;1.3;2;1.4912;0.884;1.4912;0.32;0.68;0.68;1;3.66;-1;44.97;1.3;;;
2023-07-27 17:35:00;ATP Hamburg (clay);Hanfmann Y.;Zhang Z.;1.46;3.01;1;1.0512;0.8428;1.0512;0.72;0.28;0.72;1;-1;-1;43.97;1.46;;;
2023-07-28 15:20:00;ATP Hamburg (clay);Zverev A.;van Assche L.;1.21;5.45;2;0.2904;4.142;4.142;0.24;0.76;0.76;2;-1;-1;42.97;5.45;;;
2023-07-28 19:10:00;ATP Atlanta (hard);Fritz T.;Nishikori K.;1.42;3.2;1;0.9656;1.024;1.024;0.68;0.32;0.68;2;-1;0.42;43.39;1.42;;;
2023-07-29 09:10:26;ATP Kitzbuhel (clay);Monteiro T.;Rosol L.;1.15;7.12;1;0.828;1.9936;1.9936;0.72;0.28;0.72;2;-1;0.15;43.54;1.15;;;
2023-07-29 10:30:00;ATP Kitzbuhel (clay);Andreozzi G.;De Jong J.;2.61;1.7;1;1.9836;0.408;1.9836;0.76;0.24;0.76;1;1.61;1.61;45.15;2.61;;;
2023-07-29 13:20:00;ATP Kitzbuhel (clay);Cerundolo J. M.;Maestrelli F.;1.61;2.91;1;1.0948;0.9312;1.0948;0.68;0.32;0.68;1;0.61;0.61;45.76;1.61;;;
2023-07-29 14:10:00;ATP Washington (hard);Harrison R.;Svajda Z.;3.98;1.31;2;1.1144;0.9432;1.1144;0.28;0.72;0.72;1;-1;0.31;46.07;1.31;;;
2023-07-29 14:15:00;ATP Washington (hard);Shimabukuro S.;Young D.;1.07;10.9;1;0.8988;1.744;1.744;0.84;0.16;0.84;2;-1;0.07;46.14;1.07;;;
2023-07-29 15:35:00;ATP Hamburg (clay);Fils A.;Zverev A.;3.6;1.36;2;0.864;1.0336;1.0336;0.24;0.76;0.76;2;0.36;0.36;46.5;1.36;;;
2023-07-29 15:55:00;ATP Washington (hard);Mochizuki S.;Alves M.;1.27;3.82;1;0.9144;1.0696;1.0696;0.72;0.28;0.72;2;-1;0.27;46.77;1.27;;;
2023-07-29 16:00:00;ATP Washington (hard);Holt B.;Fenty A.;1.2;5.53;1;0.912;1.3272;1.3272;0.76;0.24;0.76;2;-1;0.2;46.97;1.2;;;
2023-07-29 17:40:00;ATP Washington (hard);Kudla D.;Pannu K.;1.06;11.2;1;0.6784;4.032;4.032;0.64;0.36;0.64;2;10.2;-1;45.97;1.06;;;
2023-07-29 18:00:00;ATP Washington (hard);Kuzuhara B.;Sasikumar M.;2.34;1.63;2;0.6552;1.1736;1.1736;0.28;0.72;0.72;2;-1;-1;44.97;1.63;;;
2023-07-29 21:00:00;ATP Umag (clay);Wawrinka S.;Sonego L.;1.96;2.08;1;1.3328;0.6656;1.3328;0.68;0.32;0.68;1;0.96;0.96;45.93;1.96;;;
2023-07-29 23:10:00;ATP Atlanta (hard);Vukic A.;Humbert U.;2.92;1.56;2;0.7008;1.1856;1.1856;0.24;0.76;0.76;2;-1;-1;44.93;1.56;;;
2023-07-30 01:05:00;ATP Los Cabos 2023 (hard);Alvarez Valdes L. C.;Ribeiro E.;5.34;1.2;2;1.2816;0.912;1.2816;0.24;0.76;0.76;1;4.34;-1;43.93;1.2;;;
2023-07-30 02:45:00;ATP Los Cabos 2023 (hard);Shelbayh A.;Chappell N.;1.29;3.87;1;0.9288;1.0836;1.0836;0.72;0.28;0.72;2;-1;0.29;44.22;1.29;;;
2023-07-30 03:00:00;ATP Los Cabos 2023 (hard);Zhukayev B.;Lemaitre L.;1.05;13;1;0.672;4.68;4.68;0.64;0.36;0.64;2;-1;0.05;44.27;1.05;;;
2023-07-30 03:30:00;ATP Los Cabos 2023 (hard);Panta J.;Mansouri S.;6.02;1.16;2;0.9632;0.9744;0.9744;0.16;0.84;0.84;2;0.16;0.16;44.43;1.16;;;
2023-07-30 13:15:00;ATP Hamburg (clay);Zverev A.;Djere L.;1.24;4.65;2;0.4464;2.976;2.976;0.36;0.64;0.64;2;-1;-1;43.43;4.65;;;
2023-07-30 14:10:00;ATP Washington (hard);Shimabukuro S.;Klahn B.;1.41;3.25;1;0.9588;1.04;1.04;0.68;0.32;0.68;2;2.25;-1;42.43;1.41;;;
2023-07-30 18:20:00;ATP Washington (hard);Galarneau A.;Fratangelo B.;1.5;3.06;1;1.14;0.7344;1.14;0.76;0.24;0.76;1;-1;-1;41.43;1.5;;;
2023-07-30 20:10:00;ATP Atlanta (hard);Fritz T.;Vukic A.;1.23;5.6;1;0.7872;2.016;2.016;0.64;0.36;0.64;2;-1;0.23;41.66;1.23;;;
2023-07-31 04:30:00;ATP Los Cabos 2023 (hard);Zhukayev B.;Smith K.;1.57;2.48;1;1.0676;0.7936;1.0676;0.68;0.32;0.68;1;0.57;0.57;42.23;1.57;;;
2023-07-31 09:05:00;ATP Kitzbuhel (clay);van Assche L.;Molcan A.;1.81;2.22;1;1.2308;0.7104;1.2308;0.68;0.32;0.68;1;-1;-1;41.23;1.81;;;
2023-07-31 09:10:00;ATP Kitzbuhel (clay);Cecchinato M.;Galan D. E.;2.39;1.7;2;0.6692;1.224;1.224;0.28;0.72;0.72;2;0.7;0.7;41.93;1.7;;;
2023-07-31 15:05:00;ATP Kitzbuhel (clay);Pella G.;Carballes Baena R.;2.35;1.82;2;0.846;1.1648;1.1648;0.36;0.64;0.64;2;0.82;0.82;42.75;1.82;;;
2023-07-31 16:10:00;ATP Washington (hard);Ruusuvuori E.;Lestienne C.;1.41;3.57;2;0.5076;2.2848;2.2848;0.36;0.64;0.64;2;-1;-1;41.75;3.57;;;
2023-07-31 17:55:00;ATP Washington (hard);Klahn B.;Mmoh M.;3.68;1.33;2;1.3248;0.8512;1.3248;0.36;0.64;0.64;1;-1;0.33;42.08;1.33;;;
2023-07-31 20:40:00;ATP Washington (hard);McDonald M.;Schwartzman D.;1.61;2.64;1;1.0948;0.8448;1.0948;0.68;0.32;0.68;1;0.61;0.61;42.69;1.61;;;
2023-08-01 02:45:00;ATP Los Cabos 2023 (hard);Hijikata R.;Isner J.;2.65;1.61;2;0.954;1.0304;1.0304;0.36;0.64;0.64;2;0.61;0.61;43.3;1.61;;;
2023-08-01 05:00:00;ATP Los Cabos 2023 (hard);Lama G.;Tirante T. A.;5.52;1.21;2;1.5456;0.8712;1.5456;0.28;0.72;0.72;1;-1;0.21;43.51;1.21;;;
2023-08-01 05:05:00;ATP Los Cabos 2023 (hard);Kovacevic A.;Kumar O.;1.29;4.38;1;0.9288;1.2264;1.2264;0.72;0.28;0.72;2;-1;0.29;43.8;1.29;;;
2023-08-01 15:35:00;ATP Kitzbuhel (clay);Seyboth Wild T.;Novak D.;1.62;2.56;1;1.1664;0.7168;1.1664;0.72;0.28;0.72;1;0.62;0.62;44.42;1.62;;;
2023-08-01 18:10:00;ATP Washington (hard);Dimitrov G.;McDonald M.;1.6;2.67;1;1.024;0.9612;1.024;0.64;0.36;0.64;1;0.6;0.6;45.02;1.6;;;
2023-08-01 18:30:00;ATP Washington (hard);Svajda Z.;Purcell M.;2.19;1.91;2;0.7008;1.2988;1.2988;0.32;0.68;0.68;2;-1;-1;44.02;1.91;;;
2023-08-01 23:10:00;ATP Washington (hard);Karatsev A.;Tiafoe F.;3.98;1.33;2;1.1144;0.9576;1.1144;0.28;0.72;0.72;1;-1;0.33;44.35;1.33;;;
2023-08-02 00:55:00;ATP Washington (hard);Korda S.;Shevchenko A.;1.32;4.5;1;1.0032;1.08;1.08;0.76;0.24;0.76;2;3.5;-1;43.35;1.32;;;
2023-08-02 01:10:00;ATP Los Cabos 2023 (hard);De Minaur A.;Mansouri S.;1.05;14.53;1;0.882;2.3248;2.3248;0.84;0.16;0.84;2;-1;0.05;43.4;1.05;;;
2023-08-02 03:10:00;ATP Los Cabos 2023 (hard);Pacheco Mendez R.;Jarry N.;14.57;1.05;2;3.4968;0.798;3.4968;0.24;0.76;0.76;1;-1;0.05;43.45;1.05;;;
2023-08-02 03:50:00;ATP Los Cabos 2023 (hard);Zhukayev B.;Ivashka I.;4.18;1.29;2;0.836;1.032;1.032;0.2;0.8;0.8;2;0.29;0.29;43.74;1.29;;;
2023-08-02 09:15:00;ATP Kitzbuhel (clay);Etcheverry T. M.;Andreozzi G.;1.4;3.76;1;0.952;1.2032;1.2032;0.68;0.32;0.68;2;-1;0.4;44.14;1.4;;;
2023-08-02 13:40:00;ATP Kitzbuhel (clay);Djere L.;Seyboth Wild T.;1.83;2.37;2;0.5856;1.6116;1.6116;0.32;0.68;0.68;2;-1;-1;43.14;2.37;;;
2023-08-02 16:10:00;ATP Washington (hard);Albot R.;Wolf J.J.;3.74;1.32;2;1.1968;0.8976;1.1968;0.32;0.68;0.68;1;-1;0.32;43.46;1.32;;;
2023-08-02 17:45:00;ATP Washington (hard);Eubanks C.;Shimabukuro S.;1.35;4.64;2;0.432;3.1552;3.1552;0.32;0.68;0.68;2;-1;-1;42.46;4.64;;;
2023-08-02 23:15:00;ATP Washington (hard);Monfils G.;Bublik A.;2.31;1.69;2;0.6468;1.2168;1.2168;0.28;0.72;0.72;2;-1;-1;41.46;1.69;;;
2023-08-03 00:45:00;ATP Washington (hard);Fritz T.;Svajda Z.;1.09;9.94;1;0.872;1.988;1.988;0.8;0.2;0.8;2;-1;0.09;41.55;1.09;;;
2023-08-03 01:10:00;ATP Los Cabos 2023 (hard);De Minaur A.;Tirante T. A.;1.1;9.02;1;0.704;3.2472;3.2472;0.64;0.36;0.64;2;-1;0.1;41.65;1.1;;;
2023-08-03 01:10:00;ATP Los Cabos 2023 (hard);Meligeni Alves F.;Paul T.;13.5;1.14;2;1.62;1.0032;1.62;0.12;0.88;0.88;1;-1;0.14;41.79;1.14;;;
2023-08-03 02:30:00;ATP Los Cabos 2023 (hard);Coric B.;Jung J.;1.19;6.92;1;0.952;1.384;1.384;0.8;0.2;0.8;2;-1;0.19;41.98;1.19;;;
2023-08-03 03:50:00;ATP Los Cabos 2023 (hard);Brouwer G.;Jarry N.;4;1.31;2;0.96;0.9956;0.9956;0.24;0.76;0.76;2;0.31;0.31;42.29;1.31;;;
2023-08-03 09:10:00;ATP Kitzbuhel (clay);Molcan A.;Baez S.;2.86;1.55;2;0.8008;1.116;1.116;0.28;0.72;0.72;2;0.55;0.55;42.84;1.55;;;
2023-08-03 16:10:00;ATP Washington (hard);Dimitrov G.;Ruusuvuori E.;1.44;3.04;2;0.5184;1.9456;1.9456;0.36;0.64;0.64;2;-1;-1;41.84;3.04;;;
