('Date', 'Date');('Other', 'tournament-name');('Player', 'p1');('Player', 'p2');('Other', 'maxOdds_1');('Other', 'maxOdds_2');('modelPred', '');confIndexModel_p1;confIndexModel_p2;confIndexModel_max;modelProba1;modelProba2;probaModel_max;valueBetModel;PL_valueBetModel;PL_favoriteBetModel;CUMSUM FAV;OddFav;;ROI;2.68%
2024-02-24 22:00:00;ATP Rio de Janeiro (clay);Navone M.;Norrie C.;3.53;1.36;2;1.4826;0.7888;1.4826;0.42;0.58;0.58;1;2.53;-1;104.65;1.36;;;
2024-02-24 23:05:00;ATP Acapulco (hard);Mejia N.;Kovacevic A.;6.99;1.12;2;3.0756;0.6272;3.0756;0.44;0.56;0.56;1;-1;0.12;104.77;1.12;;;
2024-02-24 23:05:00;ATP Acapulco (hard);Broady L.;Lestienne C.;1.86;2;2;0.8184;1.12;1.12;0.44;0.56;0.56;2;1;1;105.77;2;;;
2024-02-24 23:05:00;ATP Acapulco (hard);Cobolli F.;Holt B.;1.53;2.62;2;0.612;1.572;1.572;0.4;0.6;0.6;2;-1;-1;104.77;2.62;;;
2024-02-25 01:00:00;ATP Acapulco (hard);Hijikata R.;Mochizuki S.;1.42;3.05;2;0.5964;1.769;1.769;0.42;0.58;0.58;2;-1;-1;103.77;3.05;;;
2024-02-25 02:40:00;ATP Acapulco (hard);Nishioka Y.;Rubio Fierros A. F.;1.08;9.59;1;0.6696;3.6442;3.6442;0.62;0.38;0.62;2;-1;0.08;103.85;1.08;;;
2024-02-25 03:10:00;ATP Los Cabos (hard);Thompson J.;Ruud C.;3.53;1.37;2;1.5532;0.7672;1.5532;0.44;0.56;0.56;1;2.53;-1;102.85;1.37;;;
2024-02-25 07:05:00;ATP Dubai (hard);van Assche L.;Marterer M.;1.63;2.54;1;1.0432;0.9144;1.0432;0.64;0.36;0.64;1;-1;-1;101.85;1.63;;;
2024-02-25 07:10:00;ATP Dubai (hard);Zeppieri G.;Cazaux A.;3;1.42;2;1.2;0.852;1.2;0.4;0.6;0.6;1;-1;0.42;102.27;1.42;;;
2024-02-25 09:40:00;ATP Dubai (hard);Fucsovics M.;Gasquet R.;1.37;3.25;2;0.4932;2.08;2.08;0.36;0.64;0.64;2;-1;-1;101.27;3.25;;;
2024-02-25 15:10:00;ATP Santiago (clay);Dellien Velasco M. A.;Moutet C.;2.45;1.62;2;0.637;1.1988;1.1988;0.26;0.74;0.74;2;0.62;0.62;101.89;1.62;;;
2024-02-25 17:10:00;ATP Santiago (clay);Molcan A.;Bagnis F.;1.8;2.15;2;0.72;1.29;1.29;0.4;0.6;0.6;2;-1;-1;100.89;2.15;;;
2024-02-25 17:20:00;ATP Santiago (clay);Cerundolo J. M.;Soto M.;1.3;4.77;1;0.91;1.431;1.431;0.7;0.3;0.7;2;-1;0.3;101.19;1.3;;;
2024-02-26 00:05:00;ATP Acapulco (hard);Hijikata R.;Kovacevic A.;1.83;2.07;2;0.8052;1.1592;1.1592;0.44;0.56;0.56;2;1.07;1.07;102.26;2.07;;;
2024-02-26 00:05:00;ATP Acapulco (hard);Atmane T.;Svajda Z.;2.15;1.75;2;0.86;1.05;1.05;0.4;0.6;0.6;2;-1;-1;101.26;1.75;;;
2024-02-26 10:15:00;ATP Dubai (hard);Kotov P.;Korda S.;3.2;1.43;2;0.96;1.001;1.001;0.3;0.7;0.7;2;0.43;0.43;101.69;1.43;;;
2024-02-26 12:35:00;ATP Dubai (hard);Shapovalov D.;Murray A.;1.81;2.11;2;0.7602;1.2238;1.2238;0.42;0.58;0.58;2;1.11;1.11;102.8;2.11;;;
2024-02-26 15:25:00;ATP Dubai (hard);Zhang Z.;Rublev A.;5.33;1.2;1;2.9848;0.528;2.9848;0.56;0.44;0.56;1;-1;-1;101.8;5.33;;;
2024-02-26 17:10:00;ATP Santiago (clay);Passaro F.;Martinez P.;3.03;1.5;2;1.1514;0.93;1.1514;0.38;0.62;0.62;1;-1;0.5;102.3;1.5;;;
2024-02-26 22:10:00;ATP Santiago (clay);Diaz Acosta F.;Cachin P.;1.47;2.9;1;0.8232;1.276;1.276;0.56;0.44;0.56;2;-1;0.47;102.77;1.47;;;
2024-02-27 01:40:00;ATP Santiago (clay);Moutet C.;Carballes Baena R.;2.06;1.84;2;0.8652;1.0672;1.0672;0.42;0.58;0.58;2;-1;-1;101.77;1.84;;;
2024-02-27 01:50:00;ATP Acapulco (hard);Escobedo E.;Ofner S.;3.55;1.36;2;1.278;0.8704;1.278;0.36;0.64;0.64;1;-1;0.36;102.13;1.36;;;
2024-02-27 03:05:00;ATP Acapulco (hard);Borges N.;Nishioka Y.;1.66;2.41;1;0.9296;1.0604;1.0604;0.56;0.44;0.56;2;1.41;-1;101.13;1.66;;;
2024-02-27 03:15:00;ATP Acapulco (hard);De Minaur A.;Daniel T.;1.13;7.6;1;0.6328;3.344;3.344;0.56;0.44;0.56;2;-1;0.13;101.26;1.13;;;
2024-02-27 12:10:00;ATP Dubai (hard);Musetti L.;Cazaux A.;2.9;1.5;2;1.276;0.84;1.276;0.44;0.56;0.56;1;-1;0.5;101.76;1.5;;;
2024-02-27 12:50:00;ATP Dubai (hard);van Assche L.;Khachanov K.;5.05;1.23;2;2.02;0.738;2.02;0.4;0.6;0.6;1;-1;0.23;101.99;1.23;;;
2024-02-27 15:15:00;ATP Dubai (hard);Medvedev D.;Shevchenko A.;1.14;7.03;1;0.9576;1.1248;1.1248;0.84;0.16;0.84;2;-1;0.14;102.13;1.14;;;
2024-02-27 17:00:00;ATP Dubai (hard);Nagal S.;Sonego L.;2.67;1.54;2;1.1214;0.8932;1.1214;0.42;0.58;0.58;1;-1;0.54;102.67;1.54;;;
2024-02-27 17:10:00;ATP Santiago (clay);Cerundolo J. M.;Hanfmann Y.;2.44;1.62;2;0.976;0.972;0.976;0.4;0.6;0.6;1;1.44;-1;101.67;1.62;;;
2024-02-27 17:10:00;ATP Santiago (clay);Munar J.;Zapata Miralles B.;1.53;2.82;2;0.5508;1.8048;1.8048;0.36;0.64;0.64;2;-1;-1;100.67;2.82;;;
2024-02-27 20:35:00;ATP Santiago (clay);Tirante T. A.;Fonseca J.;2.25;1.73;2;0.99;0.9688;0.99;0.44;0.56;0.56;1;1.25;-1;99.67;1.73;;;
2024-02-27 23:10:00;ATP Santiago (clay);Garin C.;Barrios Vera T.;1.45;3.04;1;0.841;1.2768;1.2768;0.58;0.42;0.58;2;2.04;-1;98.67;1.45;;;
2024-02-28 00:00:00;ATP Acapulco (hard);Atmane T.;Koepfer D.;2.78;1.53;2;1.0008;0.9792;1.0008;0.36;0.64;0.64;1;-1;0.53;99.2;1.53;;;
2024-02-28 00:00:00;ATP Acapulco (hard);Tiafoe F.;Purcell M.;1.4;3.22;2;0.588;1.8676;1.8676;0.42;0.58;0.58;2;-1;-1;98.2;3.22;;;
2024-02-28 01:35:00;ATP Santiago (clay);Bagnis F.;Darderi L.;2.65;1.54;2;1.007;0.9548;1.007;0.38;0.62;0.62;1;-1;0.54;98.74;1.54;;;
2024-02-28 01:55:00;ATP Acapulco (hard);Mmoh M.;Rune H.;3.6;1.35;2;1.44;0.81;1.44;0.4;0.6;0.6;1;-1;0.35;99.09;1.35;;;
2024-02-28 02:50:00;ATP Acapulco (hard);Kovacevic A.;Thompson J.;2.55;1.57;2;1.071;0.9106;1.071;0.42;0.58;0.58;1;1.55;-1;98.09;1.57;;;
2024-02-28 03:45:00;ATP Acapulco (hard);Zverev A.;Altmaier D.;1.1;10;1;0.66;4;4;0.6;0.4;0.6;2;9;-1;97.09;1.1;;;
2024-02-28 10:10:00;ATP Dubai (hard);Cazaux A.;Rublev A.;3.75;1.36;2;1.65;0.7616;1.65;0.44;0.56;0.56;1;-1;0.36;97.45;1.36;;;
2024-02-28 10:10:00;ATP Dubai (hard);Bublik A.;Griekspoor T.;1.99;1.99;2;0.6766;1.3134;1.3134;0.34;0.66;0.66;2;-1;-1;96.45;1.99;;;
2024-02-28 12:15:00;ATP Dubai (hard);Murray A.;Humbert U.;3.42;1.38;2;1.5048;0.7728;1.5048;0.44;0.56;0.56;1;-1;0.38;96.83;1.38;;;
2024-02-28 15:10:00;ATP Dubai (hard);Medvedev D.;Sonego L.;1.12;7.77;2;0.4032;4.9728;4.9728;0.36;0.64;0.64;2;-1;-1;95.83;7.77;;;
2024-02-28 17:35:00;ATP Dubai (hard);Hurkacz H.;O'Connell C.;1.19;6.25;1;0.7378;2.375;2.375;0.62;0.38;0.62;2;-1;0.19;96.02;1.19;;;
2024-02-28 20:55:00;ATP Santiago (clay);Seyboth Wild T.;Fils A.;2.16;1.85;1;1.296;0.74;1.296;0.6;0.4;0.6;1;-1;-1;95.02;2.16;;;
2024-02-28 22:40:00;ATP Santiago (clay);Jarry N.;Coria F.;1.34;3.58;1;0.9648;1.0024;1.0024;0.72;0.28;0.72;2;-1;0.34;95.36;1.34;;;
2024-02-29 01:35:00;ATP Acapulco (hard);Altmaier D.;Kecmanovic M.;2.5;1.64;2;1;0.984;1;0.4;0.6;0.6;1;-1;0.64;96;1.64;;;
2024-02-29 01:55:00;ATP Acapulco (hard);Cobolli F.;Tsitsipas S.;5.7;1.18;2;2.28;0.708;2.28;0.4;0.6;0.6;1;-1;0.18;96.18;1.18;;;
2024-02-29 02:55:00;ATP Acapulco (hard);Shelton B.;Arnaldi M.;1.51;3;2;0.6644;1.68;1.68;0.44;0.56;0.56;2;-1;-1;95.18;3;;;
2024-02-29 04:20:00;ATP Acapulco (hard);Kovacevic A.;Rune H.;5.05;1.23;2;1.818;0.7872;1.818;0.36;0.64;0.64;1;-1;0.23;95.41;1.23;;;
2024-02-29 05:40:00;ATP Acapulco (hard);Ruud C.;Lajovic D.;1.25;4.65;1;0.7;2.046;2.046;0.56;0.44;0.56;2;-1;0.25;95.66;1.25;;;
2024-02-29 15:15:00;ATP Dubai (hard);Medvedev D.;Davidovich Fokina A.;1.22;4.93;2;0.5368;2.7608;2.7608;0.44;0.56;0.56;2;-1;-1;94.66;4.93;;;
2024-02-29 16:50:00;ATP Dubai (hard);Hurkacz H.;Humbert U.;1.74;2.25;2;0.7308;1.305;1.305;0.42;0.58;0.58;2;1.25;1.25;95.91;2.25;;;
2024-02-29 19:55:00;ATP Santiago (clay);Varillas J. P.;Baez S.;4.07;1.3;2;1.628;0.78;1.628;0.4;0.6;0.6;1;-1;0.3;96.21;1.3;;;
2024-02-29 23:00:00;ATP Santiago (clay);Tabilo A.;Barrios Vera T.;1.47;2.91;1;0.882;1.164;1.164;0.6;0.4;0.6;2;-1;0.47;96.68;1.47;;;
2024-03-01 00:10:00;ATP Acapulco (hard);De Minaur A.;Tsitsipas S.;2.1;1.98;2;0.84;1.188;1.188;0.4;0.6;0.6;2;-1;-1;95.68;1.98;;;
2024-03-01 04:50:00;ATP Acapulco (hard);Ruud C.;Shelton B.;1.74;2.28;2;0.5916;1.5048;1.5048;0.34;0.66;0.66;2;-1;-1;94.68;2.28;;;
2024-03-01 17:10:00;ATP Santiago (clay);Munar J.;Baez S.;2.67;1.54;2;1.0146;0.9548;1.0146;0.38;0.62;0.62;1;-1;0.54;95.22;1.54;;;
2024-03-01 21:10:08;ATP Santiago (clay);Tabilo A.;Darderi L.;1.75;2.35;2;0.77;1.316;1.316;0.44;0.56;0.56;2;-1;-1;94.22;2.35;;;
2024-03-02 03:25:00;ATP Acapulco (hard);Ruud C.;Rune H.;1.73;2.37;2;0.692;1.422;1.422;0.4;0.6;0.6;2;-1;-1;93.22;2.37;;;
2024-03-02 15:10:00;ATP Dubai (hard);Humbert U.;Bublik A.;1.43;3.08;1;0.8008;1.3552;1.3552;0.56;0.44;0.56;2;-1;0.43;93.65;1.43;;;
2024-03-03 22:10:00;ATP Santiago (clay);Tabilo A.;Baez S.;2.63;1.57;2;0.9994;0.9734;0.9994;0.38;0.62;0.62;1;-1;0.57;94.22;1.57;;;
2024-03-04 18:10:00;ATP Indian Wells (hard);Dzumhur D.;Vavassori A.;2.5;1.62;2;0.85;1.0692;1.0692;0.34;0.66;0.66;2;0.62;0.62;94.84;1.62;;;
2024-03-04 18:10:00;ATP Indian Wells (hard);Halys Q.;Quinn E.;1.46;2.87;2;0.4672;1.9516;1.9516;0.32;0.68;0.68;2;1.87;1.87;96.71;2.87;;;
2024-03-04 18:10:00;ATP Indian Wells (hard);Kwon S.;Hong S. C.;1.9;1.9;2;0.684;1.216;1.216;0.36;0.64;0.64;2;0.9;0.9;97.61;1.9;;;
2024-03-04 18:10:00;ATP Indian Wells (hard);Polmans M.;Broady L.;2.83;1.48;2;1.2452;0.8288;1.2452;0.44;0.56;0.56;1;-1;0.48;98.09;1.48;;;
2024-03-04 19:35:00;ATP Indian Wells (hard);Svajda Z.;Ajdukovic D.;1.57;2.6;1;0.9106;1.092;1.092;0.58;0.42;0.58;2;-1;0.57;98.66;1.57;;;
2024-03-04 19:40:00;ATP Indian Wells (hard);Paire B.;Molcan A.;3;1.5;2;1.32;0.84;1.32;0.44;0.56;0.56;1;-1;0.5;99.16;1.5;;;
2024-03-04 19:45:00;ATP Indian Wells (hard);Cazaux A.;Hassan B.;1.1;8;1;0.66;3.2;3.2;0.6;0.4;0.6;2;7;-1;98.16;1.1;;;
2024-03-04 19:55:00;ATP Indian Wells (hard);Grenier H.;Medjedovic H.;2.4;1.7;2;0.96;1.02;1.02;0.4;0.6;0.6;2;-1;-1;97.16;1.7;;;
2024-03-04 20:05:00;ATP Indian Wells (hard);Marterer M.;Klein L.;2.16;1.8;2;0.864;1.08;1.08;0.4;0.6;0.6;2;0.8;0.8;97.96;1.8;;;
2024-03-04 21:15:00;ATP Indian Wells (hard);Woestendick C.;Kopriva V.;15;1.02;2;0.3;0.9996;0.9996;0.02;0.98;0.98;2;0.02;0.02;97.98;1.02;;;
2024-03-04 23:05:00;ATP Indian Wells (hard);Moreno De Alboran N.;Meligeni Alves F.;2.05;1.98;2;0.697;1.3068;1.3068;0.34;0.66;0.66;2;-1;-1;96.98;1.98;;;
2024-03-05 00:30:00;ATP Indian Wells (hard);Nishioka Y.;Shang J.;1.88;2.05;1;1.0904;0.861;1.0904;0.58;0.42;0.58;1;-1;-1;95.98;1.88;;;
2024-03-05 00:50:00;ATP Indian Wells (hard);Zhukayev B.;Mayot H.;3.04;1.51;2;1.2768;0.8758;1.2768;0.42;0.58;0.58;1;-1;0.51;96.49;1.51;;;
2024-03-05 01:50:00;ATP Indian Wells (hard);Nardi L.;Atmane T.;1.85;2.05;2;0.777;1.189;1.189;0.42;0.58;0.58;2;-1;-1;95.49;2.05;;;
2024-03-05 04:05:00;ATP Indian Wells (hard);Bagnis F.;Mmoh M.;3.9;1.36;2;1.092;0.9792;1.092;0.28;0.72;0.72;1;2.9;-1;94.49;1.36;;;
2024-03-05 18:05:00;ATP Indian Wells (hard);Nagal S.;Hong S. C.;1.33;3.55;1;0.7714;1.491;1.491;0.58;0.42;0.58;2;2.55;-1;93.49;1.33;;;
2024-03-05 18:05:00;ATP Indian Wells (hard);Hassan B.;Mochizuki S.;2.05;1.91;2;0.697;1.2606;1.2606;0.34;0.66;0.66;2;0.91;0.91;94.4;1.91;;;
2024-03-05 18:10:00;ATP Indian Wells (hard);Molcan A.;Grenier H.;1.83;2.2;2;0.6588;1.408;1.408;0.36;0.64;0.64;2;1.2;1.2;95.6;2.2;;;
2024-03-05 18:10:00;ATP Indian Wells (hard);Seyboth Wild T.;Broady L.;1.91;2.05;1;1.0696;0.902;1.0696;0.56;0.44;0.56;1;0.91;0.91;96.51;1.91;;;
2024-03-05 23:35:00;ATP Indian Wells (hard);Pouille L.;Mayot H.;1.6;2.44;1;0.896;1.0736;1.0736;0.56;0.44;0.56;2;-1;0.6;97.11;1.6;;;
2024-03-06 00:25:00;ATP Indian Wells (hard);Nardi L.;Goffin D.;3;1.56;2;1.26;0.9048;1.26;0.42;0.58;0.58;1;-1;0.56;97.67;1.56;;;
2024-03-06 19:10:00;ATP Indian Wells (hard);O'Connell C.;Draper J.;4.78;1.25;2;2.0076;0.725;2.0076;0.42;0.58;0.58;1;3.78;-1;96.67;1.25;;;
2024-03-06 19:10:00;ATP Indian Wells (hard);Kokkinakis T.;Giron M.;2.84;1.53;2;0.9656;1.0098;1.0098;0.34;0.66;0.66;2;-1;-1;95.67;1.53;;;
2024-03-06 20:05:00;ATP Indian Wells (hard);Shevchenko A.;Koepfer D.;2.31;1.69;2;0.7854;1.1154;1.1154;0.34;0.66;0.66;2;-1;-1;94.67;1.69;;;
2024-03-06 20:55:00;ATP Indian Wells (hard);Eubanks C.;Nakashima B.;2.82;1.53;2;0.7332;1.1322;1.1322;0.26;0.74;0.74;2;0.53;0.53;95.2;1.53;;;
2024-03-06 22:30:00;ATP Indian Wells (hard);Marozsan F.;Rodionov J.;1.74;2.81;2;0.7656;1.5736;1.5736;0.44;0.56;0.56;2;-1;-1;94.2;2.81;;;
2024-03-06 22:35:00;ATP Indian Wells (hard);Murray A.;Goffin D.;1.74;2.25;2;0.6264;1.44;1.44;0.36;0.64;0.64;2;-1;-1;93.2;2.25;;;
2024-03-07 19:10:00;ATP Indian Wells (hard);Sonego L.;Kecmanovic M.;2.31;1.75;2;1.0164;0.98;1.0164;0.44;0.56;0.56;1;1.31;-1;92.2;1.75;;;
2024-03-07 19:10:00;ATP Indian Wells (hard);Wawrinka S.;Machac T.;2.63;1.55;2;1.1572;0.868;1.1572;0.44;0.56;0.56;1;-1;0.55;92.75;1.55;;;
2024-03-07 20:50:00;ATP Indian Wells (hard);Lestienne C.;Kudla D.;3.38;1.4;2;0.8112;1.064;1.064;0.24;0.76;0.76;2;-1;-1;91.75;1.4;;;
2024-03-07 21:25:00;ATP Indian Wells (hard);Lajovic D.;Ruusuvuori E.;1.35;3.44;1;0.891;1.1696;1.1696;0.66;0.34;0.66;2;-1;0.35;92.1;1.35;;;
2024-03-07 21:25:00;ATP Indian Wells (hard);Pouille L.;Altmaier D.;2.02;1.84;2;0.7676;1.1408;1.1408;0.38;0.62;0.62;2;-1;-1;91.1;1.84;;;
2024-03-07 22:00:00;ATP Indian Wells (hard);Monfils G.;Purcell M.;1.34;3.75;2;0.5628;2.175;2.175;0.42;0.58;0.58;2;-1;-1;90.1;3.75;;;
2024-03-07 22:25:00;ATP Indian Wells (hard);Mensik J.;Hong S. C.;1.25;4.5;2;0.55;2.52;2.52;0.44;0.56;0.56;2;-1;-1;89.1;4.5;;;
2024-03-07 23:30:00;ATP Indian Wells (hard);Michelsen A.;Munar J.;1.42;3.2;2;0.568;1.92;1.92;0.4;0.6;0.6;2;-1;-1;88.1;3.2;;;
2024-03-07 23:55:00;ATP Indian Wells (hard);Seyboth Wild T.;Wolf J.J.;1.64;2.43;1;0.984;0.972;0.984;0.6;0.4;0.6;1;0.64;0.64;88.74;1.64;;;
2024-03-08 02:05:00;ATP Indian Wells (hard);Raonic M.;Nagal S.;1.43;3.25;2;0.572;1.95;1.95;0.4;0.6;0.6;2;-1;-1;87.74;3.25;;;
2024-03-08 19:10:00;ATP Indian Wells (hard);Kokkinakis T.;Sinner J.;11.05;1.1;2;3.094;0.792;3.094;0.28;0.72;0.72;1;-1;0.1;87.84;1.1;;;
2024-03-08 19:10:00;ATP Indian Wells (hard);Daniel T.;De Minaur A.;9.35;1.09;2;1.683;0.8938;1.683;0.18;0.82;0.82;1;-1;0.09;87.93;1.09;;;
2024-03-08 20:35:00;ATP Indian Wells (hard);Kovacevic A.;Zhang Z.;2.46;1.63;2;1.0332;0.9454;1.0332;0.42;0.58;0.58;1;-1;0.63;88.56;1.63;;;
2024-03-08 21:50:00;ATP Indian Wells (hard);Rublev A.;Murray A.;1.2;5.66;1;0.768;2.0376;2.0376;0.64;0.36;0.64;2;-1;0.2;88.76;1.2;;;
2024-03-08 22:15:00;ATP Indian Wells (hard);Van De Zandschulp B.;Shapovalov D.;2.3;1.7;2;0.828;1.088;1.088;0.36;0.64;0.64;2;0.7;0.7;89.46;1.7;;;
2024-03-08 23:20:00;ATP Indian Wells (hard);Marozsan F.;Jarry N.;2.23;1.72;2;0.7582;1.1352;1.1352;0.34;0.66;0.66;2;-1;-1;88.46;1.72;;;
2024-03-08 23:45:00;ATP Indian Wells (hard);Moreno De Alboran N.;Klein L.;2.54;1.59;2;0.9652;0.9858;0.9858;0.38;0.62;0.62;2;0.59;0.59;89.05;1.59;;;
2024-03-09 01:40:00;ATP Indian Wells (hard);Nakashima B.;Lehecka J.;2.03;1.87;2;0.812;1.122;1.122;0.4;0.6;0.6;2;0.87;0.87;89.92;1.87;;;
2024-03-09 02:10:00;ATP Indian Wells (hard);Arnaldi M.;Alcaraz C.;7.03;1.14;2;3.0932;0.6384;3.0932;0.44;0.56;0.56;1;-1;0.14;90.06;1.14;;;
2024-03-09 02:30:00;ATP Indian Wells (hard);Struff J-L.;Coric B.;2.33;1.69;2;0.8854;1.0478;1.0478;0.38;0.62;0.62;2;-1;-1;89.06;1.69;;;
2024-03-09 19:10:00;ATP Indian Wells (hard);Mannarino A.;Machac T.;2.75;1.54;2;0.935;1.0164;1.0164;0.34;0.66;0.66;2;-1;-1;88.06;1.54;;;
2024-03-09 19:10:00;ATP Indian Wells (hard);Norrie C.;Sonego L.;1.68;2.35;2;0.7056;1.363;1.363;0.42;0.58;0.58;2;-1;-1;87.06;2.35;;;
2024-03-09 20:40:00;ATP Indian Wells (hard);Zhang Z.;Nardi L.;1.45;3.15;2;0.638;1.764;1.764;0.44;0.56;0.56;2;2.15;2.15;89.21;3.15;;;
2024-03-09 21:00:00;ATP Indian Wells (hard);Muller A.;Dimitrov G.;5.75;1.18;2;2.07;0.7552;2.07;0.36;0.64;0.64;1;-1;0.18;89.39;1.18;;;
2024-03-09 21:45:00;ATP Indian Wells (hard);Fritz T.;Tabilo A.;1.2;5.3;1;0.84;1.59;1.59;0.7;0.3;0.7;2;-1;0.2;89.59;1.2;;;
2024-03-09 22:45:00;ATP Indian Wells (hard);Fognini F.;Baez S.;3.4;1.38;2;1.36;0.828;1.36;0.4;0.6;0.6;1;-1;0.38;89.97;1.38;;;
2024-03-09 22:55:00;ATP Indian Wells (hard);Musetti L.;Shapovalov D.;2.64;1.56;2;1.056;0.936;1.056;0.4;0.6;0.6;1;1.64;-1;88.97;1.56;;;
2024-03-09 23:20:00;ATP Indian Wells (hard);Djokovic N.;Vukic A.;1.02;26.38;1;0.6528;9.4968;9.4968;0.64;0.36;0.64;2;-1;0.02;88.99;1.02;;;
2024-03-10 02:10:00;ATP Indian Wells (hard);Paul T.;Michelsen A.;1.5;2.81;2;0.66;1.5736;1.5736;0.44;0.56;0.56;2;-1;-1;87.99;2.81;;;
2024-03-10 02:10:00;ATP Indian Wells (hard);Ruud C.;Klein L.;1.23;4.54;1;0.738;1.816;1.816;0.6;0.4;0.6;2;-1;0.23;88.22;1.23;;;
2024-03-10 04:10:00;ATP Indian Wells (hard);Monfils G.;Hurkacz H.;2.68;1.57;2;1.1256;0.9106;1.1256;0.42;0.58;0.58;1;1.68;-1;87.22;1.57;;;
2024-03-10 05:20:00;ATP Indian Wells (hard);Medvedev D.;Carballes Baena R.;1.04;15.84;1;0.624;6.336;6.336;0.6;0.4;0.6;2;-1;0.04;87.26;1.04;;;
2024-03-10 18:15:00;ATP Indian Wells (hard);Tiafoe F.;Tsitsipas S.;3.3;1.44;2;1.188;0.9216;1.188;0.36;0.64;0.64;1;-1;0.44;87.7;1.44;;;
2024-03-10 19:35:00;ATP Indian Wells (hard);Bublik A.;De Minaur A.;4.46;1.29;2;1.5164;0.8514;1.5164;0.34;0.66;0.66;1;-1;0.29;87.99;1.29;;;
2024-03-10 20:10:00;ATP Indian Wells (hard);Auger-Aliassime F.;Alcaraz C.;5;1.22;2;1.7;0.8052;1.7;0.34;0.66;0.66;1;-1;0.22;88.21;1.22;;;
2024-03-10 22:50:00;ATP Indian Wells (hard);Rublev A.;Lehecka J.;1.29;4.21;2;0.4386;2.7786;2.7786;0.34;0.66;0.66;2;3.21;3.21;91.42;4.21;;;
2024-03-11 18:10:00;ATP Indian Wells (hard);Musetti L.;Rune H.;3.5;1.36;1;1.96;0.5984;1.96;0.56;0.44;0.56;1;-1;-1;90.42;3.5;;;
2024-03-11 21:50:00;ATP Indian Wells (hard);Ruud C.;Fils A.;1.45;3.05;2;0.551;1.891;1.891;0.38;0.62;0.62;2;-1;-1;89.42;3.05;;;
2024-03-11 23:20:00;ATP Indian Wells (hard);Mannarino A.;Dimitrov G.;4.38;1.27;2;1.4892;0.8382;1.4892;0.34;0.66;0.66;1;-1;0.27;89.69;1.27;;;
2024-03-12 01:10:00;ATP Indian Wells (hard);Djokovic N.;Nardi L.;1.03;25.37;2;0.3296;17.2516;17.2516;0.32;0.68;0.68;2;24.37;24.37;114.06;25.37;;;
2024-03-12 02:50:00;ATP Indian Wells (hard);Medvedev D.;Korda S.;1.42;3.4;2;0.5396;2.108;2.108;0.38;0.62;0.62;2;-1;-1;113.06;3.4;;;
2024-03-12 18:10:00;ATP Indian Wells (hard);Lehecka J.;Tsitsipas S.;2.8;1.55;2;1.12;0.93;1.12;0.4;0.6;0.6;1;1.8;-1;112.06;1.55;;;
2024-03-12 20:15:00;ATP Indian Wells (hard);Marozsan F.;Alcaraz C.;8.26;1.11;2;2.478;0.777;2.478;0.3;0.7;0.7;1;-1;0.11;112.17;1.11;;;
2024-03-12 21:55:00;ATP Indian Wells (hard);Zverev A.;De Minaur A.;2.14;1.89;2;0.7704;1.2096;1.2096;0.36;0.64;0.64;2;-1;-1;111.17;1.89;;;
2024-03-13 01:10:00;ATP Indian Wells (hard);Shelton B.;Sinner J.;6.24;1.17;2;2.496;0.702;2.496;0.4;0.6;0.6;1;-1;0.17;111.34;1.17;;;
2024-03-13 18:10:00;ATP Indian Wells (hard);Ruud C.;Monfils G.;1.43;3.22;2;0.6006;1.8676;1.8676;0.42;0.58;0.58;2;-1;-1;110.34;3.22;;;
2024-03-13 21:00:00;ATP Indian Wells (hard);Nardi L.;Paul T.;6.06;1.2;2;1.5756;0.888;1.5756;0.26;0.74;0.74;1;-1;0.2;110.54;1.2;;;
2024-03-13 21:50:00;ATP Indian Wells (hard);Medvedev D.;Dimitrov G.;1.61;2.48;2;0.7084;1.3888;1.3888;0.44;0.56;0.56;2;-1;-1;109.54;2.48;;;
2024-03-14 18:10:00;ATP Indian Wells (hard);Lehecka J.;Sinner J.;6.5;1.16;2;2.08;0.7888;2.08;0.32;0.68;0.68;1;-1;0.16;109.7;1.16;;;
2024-03-14 19:55:00;ATP Indian Wells (hard);Paul T.;Ruud C.;2.14;1.95;2;0.7704;1.248;1.248;0.36;0.64;0.64;2;-1;-1;108.7;1.95;;;
2024-03-14 22:15:00;ATP Indian Wells (hard);Zverev A.;Alcaraz C.;3.2;1.4;2;1.088;0.924;1.088;0.34;0.66;0.66;1;-1;0.4;109.1;1.4;;;
2024-03-15 01:55:00;ATP Indian Wells (hard);Medvedev D.;Rune H.;1.45;3.07;2;0.638;1.7192;1.7192;0.44;0.56;0.56;2;-1;-1;108.1;3.07;;;
2024-03-16 20:40:00;ATP Indian Wells (hard);Sinner J.;Alcaraz C.;1.8;2.13;2;0.756;1.2354;1.2354;0.42;0.58;0.58;2;1.13;1.13;109.23;2.13;;;
2024-03-17 02:10:00;ATP Indian Wells (hard);Paul T.;Medvedev D.;3.61;1.38;2;1.444;0.828;1.444;0.4;0.6;0.6;1;-1;0.38;109.61;1.38;;;
2024-03-17 21:10:00;ATP Indian Wells (hard);Medvedev D.;Alcaraz C.;3.31;1.38;2;0.993;0.966;0.993;0.3;0.7;0.7;1;-1;0.38;109.99;1.38;;;
2024-03-18 15:05:00;ATP Miami (hard);Sakamoto R.;Kopriva V.;5.6;1.17;2;1.344;0.8892;1.344;0.24;0.76;0.76;1;-1;0.17;110.16;1.17;;;
